OBJECTID,מקום,הערות,תאריך,שעות שהייה,סוג מיקום,x,y
9494,"בי""ח שע""צ כירורגיה - ירושלים",עבדה,12/03/2020,15:00 - 23:00,מיקום חולה,35.18528287,31.77427332
9495,"מעיין 2000 סניף גבעת מרדכי רחוב שח""ל 58 ירושלים",,12/03/2020,15:15-17:30,מיקום חולה,35.1947682,31.7641922
9496,"קניון רמת אביב, רח' איינשטיין 40, תל אביב",,12/03/2020,15:30-17:00,מיקום חולה,34.7959133,32.1122558
9497,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,12/03/2020,15:45-16:10,מיקום חולה,34.8398083,32.0779264
9498,ביתר עילית, ,12/03/2020,15:50-16:00,מיקום חולה,35.1119254,31.7010023
9499,"קניון ויצמן, רחוב ויצמן 14, תל אביב",,12/03/2020,16:00-17:00,מיקום חולה,34.78962116,32.08138039
9500,קבלת פנים באירוע משפחתי במרכז ציפורי יער ירושלים,,12/03/2020,16:00-16:30,מיקום חולה,35.16611688,31.77262424
9501,נחלת בנימין 61 תל אביב,פלאפל השרון,12/03/2020,16:00-16:30,מיקום חולה,34.7716087,32.0637818
9502,"מכללה ""חמדת הדרום"" נתיבות","הרצאה ""דרכי הוראה בספרות"" מסלול בנים",12/03/2020,16:00-18:00,מיקום חולה,34.591165,31.4308878
9503,"פלאפל השרון, רחוב נחלת בנימין 61 תל אביב", ,12/03/2020,16:00-16:30,מיקום חולה,34.7716635,32.0636578
9504,לנדוור קפה בית האופרה - תל אביב - יפו,,12/03/2020,16:30 - 17:30,מיקום חולה,34.765475,32.074064
9505,KSP - נהריה,,12/03/2020,16:50 - 17:23,מיקום חולה,35.0919974,32.9945034
9506,"בית כנסת ""בית אל"" יהוד",,12/03/2020,17:00-18:15,מיקום חולה,34.88566,32.0338
9507,סינמה סיטי נתניה,אולם 13,12/03/2020,17:00-19:00,מיקום חולה,34.86301225,32.29150391
9508,בית חולים שערי צדק- מחלקה פנימית ב' - ירושלים,,12/03/2020,17:00 - 17:20,מיקום חולה,35.185261,31.773199
9509,"מרכז לנוער ""באלנס"" בי""ס רביבים רחוב גוש עציון 23 ראשון לציון",,12/03/2020,17:30-20:30,מיקום חולה,34.8201,31.96769
9510,"מרכז לנוער ""באלנס"" בי""ס רביבים רחוב גוש עציון 23 ראשון לציון",,12/03/2020,17:30-20:30,מיקום חולה,34.8201,31.96769
9511,בית עלמין - תל אביב - יפו,קרית שאול,12/03/2020,17:30 - 18:15,מיקום חולה,34.82361868,32.12938656
9512,בית כנסת יוצאי אירופה מגדל העמק,,12/03/2020,17:45-09:00,מיקום חולה,35.2384017,32.6778551
9513,בית כנסת יוצאי אירופה מגדל העמק, ,12/03/2020,17:45-09:00,מיקום חולה,35.2384017,32.6778551
9514,"בית חב""ד, יהוד", ,12/03/2020,17:45-18:10,מיקום חולה,34.8869943,32.029534
9515,"בית הרופאים , רחוב חזון איש 56, בני ברק",,12/03/2020,17:50-19:00,מיקום חולה,34.8404918,32.074059
9516,"בית הרופאים , רחוב חזון איש 56, בני ברק", ,12/03/2020,17:50-19:00,מיקום חולה,34.8404918,32.074059
9517,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,12/03/2020,18:00-20:00,מיקום חולה,34.83628423,32.0855614
9518,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,12/03/2020,18:00-20:00,מיקום חולה,34.83628423,32.0855614
9519,"חדר כושר קאנטרי חשמונאים, קניון TLV תל אביב", ,12/03/2020,18:00-19:00,מיקום חולה,34.7855231,32.0691568
9520,"שופרסל דיל גלילות סינמה סיטי, רמת השרון",,12/03/2020,18:00-19:00,מיקום חולה,34.8041896,32.1464078
9521,מסיבבה 16:15-16:30 - באר שבע,,12/03/2020,18:00 - 18:30,מיקום חולה,34.8113132,31.2473458
9522,חוג חתם סופר- בית מדרש - בני ברק,רחוב אמורי אלכסנדר,12/03/2020,18:00 - 21:10,מיקום חולה,34.82967,32.087643
9523,אמרי אמת - בני ברק,רחוב רבי טרפון ,12/03/2020,18:00 - 23:30,מיקום חולה,34.8274948,32.0859029
9524,"בית כנסת בית מאיר, רחוב בילו יהוד", ,12/03/2020,18:10-18:30,מיקום חולה,34.888242,32.029196
9525,"""מרכז הבשר"" ברח' לשם מודיעין",,12/03/2020,18:25-18:35,מיקום חולה,34.995857,31.9033
9526," ""המאפה של אודטה"" רחוב האודם 21 מודיעין", ,12/03/2020,18:30-18:40,מיקום חולה,34.9955207,31.9041783
9527,"סופר מאיר, רחוב סעדיה חתוכה, יהוד", ,12/03/2020,18:30-18:45,מיקום חולה,34.88905174,32.02886038
9528,רמי לוי ביג - באר שבע,,12/03/2020,18:30 - 19:00,מיקום חולה,34.8118416,31.2412632
9529,"""עידן הפרי והירק"" ברח' לשם מודיעין",,12/03/2020,18:35-18:45,מיקום חולה,34.99576462,31.90347496
9530,"""עידן הפרי והירק"" רחוב לשם 69 מודיעין", ,12/03/2020,18:40-18:50,מיקום חולה,34.9958777,31.9036431
9531,סופר קייזר רחוב אבני חושן 21 מודיעין, ,12/03/2020,18:50-19:00,מיקום חולה,34.9963269,31.9028692
9532,"חנות ""YELLOW השקמה"" תחנת דלק ""פז השקמה"" בית קמה כביש 6 צפון", ,12/03/2020,19:00-19:05,מיקום חולה,34.774822,31.468164
9533,סינמה סיטי נתניה,סרט BLOODSHOT,12/03/2020,19:00-19:30,מיקום חולה,34.86302298,32.29151298
9534,"קרוספיט הרצליה, קיבוץ גליל ים",,12/03/2020,19:00-21:00,מיקום חולה,34.831876,32.158797
9535,סופר רמי לוי - זכרון יעקב,מול זכרון,12/03/2020,19:00 - 19:30,מיקום חולה,34.93345,32.569352
9536,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,12/03/2020,19:15-19:40,מיקום חולה,34.8398083,32.0779264
9537,"בר ""קוקטילים 223"", רחוב דיזינגוף 223, תל אביב",,12/03/2020,19:30-21:30,מיקום חולה,34.775529,32.090279
9538,"מוקד מכבי , רחוב רבי עקיבא 84, בני ברק",,12/03/2020,19:30-21:00,מיקום חולה,34.8303992,32.0860237
9539,"מוקד מכבי , רחוב רבי עקיבא 84, בני ברק", ,12/03/2020,19:30-21:00,מיקום חולה,34.8303992,32.0860237
9540,"מארלוזורוב ויצמן ת""א תחנה מס' 13 עד תחנת עד""ש שפיק מס' 46 בפ""ת.", ,12/03/2020,19:30-20:00,מיקום חולה,34.78921067,32.0838014
9541,"ית הכנסת ברחוב הרב מנהר 4, הר חומה, ירושלים", ,12/03/2020,19:55-20:30,מיקום חולה,35.22415756,31.7219922
9542,בית הכנסת - ירושלים,,12/03/2020,19:55 - 20:30,מיקום חולה,35.22485937,31.72190172
9543,סופרפארם קניון עזריאלי מודיעין, ,12/03/2020,20:00-20:10,מיקום חולה,35.0078202,31.9006391
9544,בית כנסת ויזניץ רחב זית 1 עפולה, ,12/03/2020,20:00-21:30,מיקום חולה,35.33270059,32.63463195
9545,סופר אושר עד באזור התעשייה חדרה,,12/03/2020,20:00-21:00,מיקום חולה,34.9147627,32.4490906
9546,חנות שילב - עפולה,,12/03/2020,20:00 - 20:30,מיקום חולה,35.2884211,32.610201
9547,סופר אושר עד אזור התעשייה - חדרה,,12/03/2020,20:00 - 21:00,מיקום חולה,34.9147627,32.4490906
9548,אולם אירועים בית כנסת אבוחצירה - אשדוד,,12/03/2020,20:00 - 22:30,מיקום חולה,34.632837,31.7708458
9549,"חנות שילב, מתחם התחנה - עפולה",,12/03/2020,20:00 - 20:30,מיקום חולה,35.2884211,32.610201
9550,מרפאת קופת חולים כללית משגב - עצמון שגב,ביקר אצל רופא מטפל  בחדר 10 ובבית מרקחת ביקור במרפאה בשעה 18.20,12/03/2020,20:00 - 21:00,מיקום חולה,35.278195,32.8680393
9551,"""יינות ביתן"" קניון עזריאלי מודיעין", ,12/03/2020,20:10-20:20,מיקום חולה,35.008344,31.8992742
9552,אולם החברים בעתניאל,אסיפת תושבים,12/03/2020,20:30-01:00,מיקום חולה,35.02945226,31.43876773
9553,"סופר פארם, מתחם התחנה - עפולה",,12/03/2020,20:30 - 21:00,מיקום חולה,35.2935362,32.6054369
9554,סופר שפע ברכת השם - בני ברק,,12/03/2020,20:30 - 21:30,מיקום חולה,34.8380488,32.0891032
9555,סופר פארם מתחם התחנה - עפולה,,12/03/2020,20:30 - 21:00,מיקום חולה,35.2935362,32.6054369
9556,"בית כנסת משכן שלמה, רח' ענבר 17 מודיעין",,12/03/2020,20:45-21:00,מיקום חולה,34.9953755,31.9053117
9557,"חנות שייפון ליד תחנה מרכזית, קרית גת",,12/03/2020,20:45-21:00,מיקום חולה,34.770308,31.609332
9558,"אגנס, רחוב אבן גבירול 129, תל אביב",,12/03/2020,21:30-00:59,מיקום חולה,34.7822321,32.0886468
9559,דיזי פרישדון רח' דיזינגוף 121 תל אביב, ,12/03/2020,21:30-03:00,מיקום חולה,34.7737281,32.0811212
9560,"מתנ""ס רמת ידין דורה, רח' נחום 35, נתניה",,12/03/2020,21:30-23:00,מיקום חולה,34.8598411,32.3009928
9561,"בית הכנסת ""בית אברהם"", רחוב אזניים לתורה 1, קרית יערים (טלז סטון)", ,12/03/2020,21:45-23:00,מיקום חולה,35.1000709,31.8031406
9562,בית כנסת אברהם - קרית יערים,התפלל שם ב12-15.30.2020,12/03/2020,21:45 - 23:00,מיקום חולה,35.09919368,31.80196983
9563,"בית המדרש ישיבת הר עציון, ישוב אלון שבות",,13/03/2020,22:00-23:59,מיקום חולה,35.1235129,31.657671
9564,"בית קפה ""מיכליס"" ישפרו סנטר מודיעין",,13/03/2020,22:00-23:59,מיקום חולה,34.9615246,31.8884565
9565,"בית הכנסת הספרדי/חסידי, רח' הרב זוננפלד 15, בני ברק",,13/03/2020,22:00-23:00,מיקום חולה,34.84351178,32.08101811
9566,מסעדת יומנגס - כפר רופין,מסעדת יומנגס מתחם תחנת דלק פז כביש 4,13/03/2020,22:00 - 23:30,מיקום חולה,34.90861241,32.34523791
9567,"פאב ""דרינק פוינט"", רח' הסיבים 7, פתח תקווה",,13/03/2020,23:00-23:59,מיקום חולה,34.8573,32.09077
9568,"פאב ""דרינק פוינט"", רח' הסיבים 7, פתח תקווה",,13/03/2020,23:00-23:59,מיקום חולה,34.8573,32.09077
9569,"בר ""דיזי פרידשון"", דיזינגוף 131, תל אביב", ,13/03/2020,23:00-03:00,מיקום חולה,34.7737281,32.0811212
9570,"סופרמרקט am:pm, רח' שינקין 59 פינת אחד העם, תל אביב",,13/03/2020,23:00-23:15,מיקום חולה,34.7773384,32.0684112
9571,כולל היכל שמואל - בני ברק,קומת קרקע,13/03/2020,23:00 - 01:00,מיקום חולה,34.84124784,32.09809878
9572,"סופר פארם ""צמרות"", רחוב צמרות 2, הרצליה", ,13/03/2020,23:15-00:45,מיקום חולה,34.8433383,32.151406
9573,"פאב ""דרינק פוינט"", רח' הסיבים 7, פתח תקווה",,13/03/2020,00:00-01:00,מיקום חולה,34.8573,32.09077
9574,"פאב ""דרינק פוינט"", רח' הסיבים 7, פתח תקווה",,13/03/2020,00:00-01:00,מיקום חולה,34.8573,32.09077
9575,בית חולים וולפסון,כל מי שביקר במחלקה פנימית ד' או במחלקת רגל סכרתית,13/03/2020,00:00-23:59,מיקום חולה,34.7627074,32.0360309
9576,"ישיבת חינוך לנער, צפת", ,13/03/2020,00:00-02:00,מיקום חולה,35.4991753,32.9584609
9577,"ישיבת חב""ד הגדולה, צפת", ,13/03/2020,00:00-23:59,מיקום חולה,35.494212,32.971981
9578,"בית הכנסת חסדי ישי, קרית גת", ,13/03/2020,10:00-12:30,מיקום חולה,34.768459,31.611148
9579,"בית הכנסת חסדי ישי, קרית גת", ,13/03/2020,18:15-19:15,מיקום חולה,34.768459,31.611148
9580,בית כנסת ברסלב מגדל העמק, ,13/03/2020,16:00-18:00,מיקום חולה,35.2521039,32.6773627
9581,בית כנסת נר יוסף רחוב הנגב מגדל העמק, ,13/03/2020,16:00-18:00,מיקום חולה,35.242818,32.682188
9582,"סופרמרקט ""יש חסד"", הנשיא ויצמן 1117, א.ת. שיכון ד', טבריה", ,13/03/2020,13:00-13:30,מיקום חולה,35.5169531,32.7795991
9583,"ספוטניק בר"" ברחוב אלנבי 122, תל אביב", ,13/03/2020,02:15-04:15,מיקום חולה,34.7731424,32.0628413
9584,"בית כנסת חב""ד, רחוב יסמין, גדרה.",קבלת שבת,13/03/2020,17:30-18:30,מיקום חולה,34.78599,31.8087788
9585,"אולם הנסיכה, צ'ק פוסט", ,13/03/2020,11:30-12:00,מיקום חולה,35.0543154,32.8083407
9586,"בית חב""ד, רחוב המייסדים 41, אבן יהודה", ,13/03/2020,17:00-19:30,מיקום חולה,34.8906791,32.2692212
9587,"קופת חולים כללית, כסיפה א'", ,13/03/2020,08:00-12:00,מיקום חולה,35.082868,31.249581
9588,"מסעדת קפריס, רחוב הרצל, באר שבע", ,13/03/2020,20:00-00:00,מיקום חולה,34.7859917,31.2377605
9589,"בית כנסת ""משכנות נריה"", אלעד", ,13/03/2020,05:45-06:20,מיקום חולה,34.95075,32.04953
9590,"סופרמרקט ""יש חסד"", הנשיא ויצמן 1117, א.ת. שיכון ד', טבריה", ,13/03/2020,13:00-13:30,מיקום חולה,35.5169531,32.7795991
9591,"חנות לבגדי נשים ""לילוש"" בקרית ים - שד' ירושלים 51",לא צוינו שעות,13/03/2020,00:02-23:58,מיקום חולה,35.06890348,32.84267028
9592,סופר קייזר בקייזר סנטר רח' אבני החושן 12 מודיעין, ,13/03/2020,12:00-12:15,מיקום חולה,34.99787185,31.90739586
9593,חדר כושר באפרת, ,13/03/2020,12:00-14:00,מיקום חולה,35.15377254,31.65139711
9594,"סופרמרקט ""אושר עד"", רח' אצ""ל 24 ראשל""צ", ,13/03/2020,23:30-00:30,מיקום חולה,34.7610698,31.9908489
9595,"בית כנסת בבית מדרש ""אוהלי שם"" רח' נהר שלום כוכב יעקב", ,13/03/2020,05:15-06:16,מיקום חולה,35.248254,31.87904
9596,"בית כנסת בבית מדרש ""אוהלי שם"" רח' נהר שלום כוכב יעקב", ,13/03/2020,07:25-07:40,מיקום חולה,35.248254,31.87904
9597,"בית כנסת בבית מדרש ""אוהלי שם"" רח' נהר שלום כוכב יעקב", ,13/03/2020,17:00-18:30,מיקום חולה,35.248254,31.87904
9598,"בית כנסת אמרי שפר, רח' קצנלבוגן 1, הר נוף, ירושלים", ,13/03/2020,10:00-11:00,מיקום חולה,35.1739899,31.7896423
9599,"סופר יש, רח' שאולזון, הר נוף, ירושלים", ,13/03/2020,13:00-13:30,מיקום חולה,35.1737005,31.7861401
9600,"בורקס אמא, רח' רבקה, ירושלים", ,13/03/2020,12:00-12:15,מיקום חולה,35.2160602,31.7547198
9601,"""סופר אדוארד"" רח' ויצמן 55, יהוד", ,13/03/2020,08:00-08:30,מיקום חולה,34.8925797,32.033714
9602,"סופרמרקט ""אושר עד"", רח' הקישון 11, בני ברק", ,13/03/2020,09:30-11:00,מיקום חולה,34.8297222,32.0988889
9603,"אושר עד, רח' אצ""ל 24", ,13/03/2020,23:30-00:30,מיקום חולה,34.7610698,31.9908489
9604,"בית כנסת מרכזי התמר, אפרת",,13/03/2020,00:02-23:58,מיקום חולה,35.149934,31.653589
9605,"מסעדת ""אבולעפיה"", רח' הסיבים 19, פתח תקווה",,13/03/2020,01:00-01:30,מיקום חולה,34.85699,32.08938
9606,"מסעדת ""אבולעפיה"", רח' הסיבים 19, פתח תקווה",,13/03/2020,01:00-01:30,מיקום חולה,34.85699,32.08938
9607,"בית כנסת ""אור לשבים"" יהוד",תפילה,13/03/2020,05:00-07:00,מיקום חולה,34.89205,32.03719
9608,מאפיית דרך הלחם - יבנה,,13/03/2020,05:00 - 15:00,מיקום חולה,34.7360281,31.8664694
9609,בית כנסת 'בני ישיבות' קרית יערים (טלז סטון),,13/03/2020,05:20-06:30,מיקום חולה,35.09902269,31.80263945
9610,"בית כנסת מגן שלמה, מושב גילת",,13/03/2020,05:45-06:30,מיקום חולה,34.648934,31.326321
9611,רחוב אלעזר פתח תקווה, ,13/03/2020,06:00-06:30,מיקום חולה,34.9019874,32.0800752
9612,"בית כנסת ""חושן"" רחוב הבדולח 12 מודיעין", ,13/03/2020,07:00-08:00,מיקום חולה,34.9947624,31.9035949
9613,כולל 'נחלי דעת' קרית יערים (טלז סטון),,13/03/2020,07:00-13:00,מיקום חולה,35.09902269,31.80263945
9614,"בית כנסת הישן, ישוב אלון שבות",,13/03/2020,07:20-07:50,מיקום חולה,35.125256,31.654871
9615,"בית כנסת ""זיו יהודה"" ושטיבלאך, שד' אריה לוין בבני ברק",,13/03/2020,07:30-08:00,מיקום חולה,34.8379174,32.0972669
9616,"בית כנסת הרב שחף, רח' הרב נויפלד 10 בבני ברק",,13/03/2020,07:30-08:00,מיקום חולה,34.84142,32.0972214
9617,ישיבת הר עציון ישוב אלון שבות,חדר אוכל,13/03/2020,07:50-08:15,מיקום חולה,35.1235129,31.657671
9618,"קופ""ח כללית רחוב הפלמ""ח 17 רחובות",קומה א',13/03/2020,08:00-08:30,מיקום חולה,34.822608,31.895434
9619,"קופ""ח כללית רחוב הפלמ""ח 17 רחובות",קומה א',13/03/2020,08:00-08:30,מיקום חולה,34.822608,31.895434
9620,"בית הכנסת ברחוב הרב מנהר 4, הר חומה, ירושלים", ,13/03/2020,08:00-08:45,מיקום חולה,35.22415399,31.72198915
9621,בית כנסת - ירושלים,,13/03/2020,08:00 - 08:45,מיקום חולה,35.22485723,31.72188712
9622,"בית כנסת ברסלב, רחוב סעדיה יהוד", ,13/03/2020,08:20-09:30,מיקום חולה,34.88712866,32.03166707
9623,ישיבת הר עציון ישוב אלון שבות,שיעור של הרב בזק,13/03/2020,08:30-10:00,מיקום חולה,35.1235129,31.657671
9624,"בית הכנסת ""בית אברהם"", רחוב אזניים לתורה 1, קרית יערים (טלז סטון)", ,13/03/2020,08:30-09:30,מיקום חולה,35.1000709,31.8031406
9625,"פארם בקניון סביונים ביהוד, קומה שנייה",,13/03/2020,08:30-09:30,מיקום חולה,34.8783655,32.0305322
9626,סופר דיל - אפרת,,13/03/2020,08:30 - 08:45,מיקום חולה,35.15654824,31.66406397
9627,סופר פארם ניות - ירושלים,,13/03/2020,08:45 - 09:30,מיקום חולה,35.2018044,31.7672858
9628,"קופ""ח כללית ""רמז"" רחוב דוד רמז 71 רחובות",יחידת אולטרסאונד,13/03/2020,08:50-09:00,מיקום חולה,34.8040921,31.8944963
9629,"קופ""ח כללית ""רמז"" רחוב דוד רמז 71 רחובות",יחידת אולטרסאונד,13/03/2020,08:50-09:00,מיקום חולה,34.8040921,31.8944963
9630,"מועדון כושר ""קולנוע פאר"", רחוב ישעיה 1, תל אביב",,13/03/2020,09:00-10:30,מיקום חולה,34.7786835,32.0950616
9631,"מרפאת עיניים קופ""ח כללית ""רמז"" רחוב דוד רמז 71 רחובות",,13/03/2020,09:00-09:40,מיקום חולה,34.8040921,31.8944963
9632,"מרפאת עיניים קופ""ח כללית ""רמז"" רחוב דוד רמז 71 רחובות", ,13/03/2020,09:00-09:40,מיקום חולה,34.8040921,31.8944963
9633,"מועדון נוער ""אור ישראלי"" מגדל העמק", ,13/03/2020,09:00-13:00,מיקום חולה,35.2417497,32.6778114
9634,"ישיבת ""תולדות אהרון"", ירושלים", ,13/03/2020,09:00-09:40,מיקום חולה,35.2250446,31.7856547
9635,חנות גליתא - דודג' סנטר - נוף הגליל,,13/03/2020,09:00 - 14:00,מיקום חולה,35.3036111,32.6933333
9636,מקווה בסביון ברח' הדרים,,13/03/2020,09:30-09:45,מיקום חולה,34.88259,32.05602
9637,"מקווה יחזקאל, קרית גת",,13/03/2020,09:30-10:00,מיקום חולה,34.76598,31.612332
9638,סופר מגה בעיר מנחם בגין 44 כפר יונה, ,13/03/2020,09:30-10:00,מיקום חולה,34.9365342,32.3112272
9639,"מינימרקט ""שורצקי"", רח' שינקין 54, תל אביב",,13/03/2020,09:30-10:00,מיקום חולה,34.7761506,32.0685326
9640,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,13/03/2020,09:30-13:00,מיקום חולה,34.8398083,32.0779264
9641,משביר לעמו - בני ברק,חנות ,13/03/2020,09:30 - 09:50,מיקום חולה,34.8301802,32.0864001
9642,"סופר מאיר, רחוב סעדיה חתוכה, יהוד", ,13/03/2020,09:40-10:00,מיקום חולה,34.88897932,32.02892633
9643,סופר- דיל דרך בת לחם - ירושלים,,13/03/2020,09:45 - 10:00,מיקום חולה,35.2200407,31.7545463
9644,"קופ""ח כללית רחוב פלמ""ח 17 רחובות קומה א'",,13/03/2020,10:00-10:30,מיקום חולה,34.822608,31.895434
9645,"קופ""ח כללית רחוב פלמ""ח 17 רחובות קומה א'", ,13/03/2020,10:00-10:30,מיקום חולה,34.822608,31.895434
9646,קניון בית החולים שמיר, ,13/03/2020,10:00-11:30,מיקום חולה,34.84077625,31.9669506
9647,"סופרמרקט ""ויקטורי"" רח' ירושלים 34 רעננה", ,13/03/2020,10:00-11:15,מיקום חולה,34.8544072,32.1854841
9648,"סופרמרקט ״ויקטורי״ רח׳ ירושלים 34, רעננה", ,13/03/2020,10:00-11:15,מיקום חולה,34.8545996,32.1861476
9649,"קייטרינג רוזמרין רחוב העבודה 7, ראש העין",,13/03/2020,10:00-12:00,מיקום חולה,34.9413999,32.1060032
9650,יוחננוף מול הים - חדרה,,13/03/2020,10:00 - 11:00,מיקום חולה,34.8949244,32.4407789
9651,סופר קייזר – רח' אבני החושן מודיעין,,13/03/2020,10:10-10:45,מיקום חולה,34.99644634,31.90306358
9652,"שופרסל רח' לוחמי הגטאות 36, נהריה", ,13/03/2020,10:30-11:00,מיקום חולה,35.0969043,33.000985
9653,ספריה מרכזית מודיעין, ,13/03/2020,10:30-10:50,מיקום חולה,35.015185,31.8986272
9654," רח' עמק דותן 49 מרכז רב- תחומי, מודיעין.", ,13/03/2020,10:30-11:00,מיקום חולה,35.0148796,31.8988459
9655," רח' עמק דותן 49 מרכז רב- תחומי, מודיעין", ,13/03/2020,10:30-11:00,מיקום חולה,35.0148796,31.8988459
9656,"חנות ""הפיראט האדום"" תלפיות מתחת לקניון הדר - ירושלים",היה ריק לגמרי - מדווחת שלא עמדו לידה,13/03/2020,10:30 - 10:45,מיקום חולה,35.2132365,31.7540687
9657,עמק דותן 49 מודיעין,ספרייה ציבורית מודיעין,13/03/2020,10:50-11:00,מיקום חולה,35.0147152,31.8992523
9658,בית הרופאים רח' ערער 9 מודיעין,,13/03/2020,11:00-11:30,מיקום חולה,35.008295,31.9004192
9659,"קשת טעמים רח' לוחמי הגטאות 9, נהריה", ,13/03/2020,11:00-11:15,מיקום חולה,35.0982285,33.004319
9660,"חנות מחשבים ""אייבורי"" ישפרו מודיעין", ,13/03/2020,11:00-11:30,מיקום חולה,34.9625248,31.8893826
9661,"חנות """"אייבורי"""", """"ישפרו סנטר"""", רח' המלאכות, מודיעין.", ,13/03/2020,11:00-11:30,מיקום חולה,34.9628105,31.8898011
9662,"""אייבורי"", ""ישפרו סנטר"", רח' המלאכות, מודיעין.", ,13/03/2020,11:00-11:30,מיקום חולה,34.9625248,31.8893826
9663,"בית קפה דרך הגפן, מושב בית זית 24", ,13/03/2020,11:00-13:00,מיקום חולה,35.1615608,31.7818868
9664,"אטליז גבאי רח' השקד 38, נהריה", ,13/03/2020,11:15-11:35,מיקום חולה,35.0844446,32.9900208
9665,"יוחננוף, נתיבות",,13/03/2020,11:15-11:30,מיקום חולה,34.592558,31.417696
9666,"בית קפה ""בירנבאום"", רחוב נחלת בנימין 31, תל אביב",,13/03/2020,11:30-13:45,מיקום חולה,34.7706386,32.0662875
9667,סופר פארם קניון עזריאלי מודיעין,,13/03/2020,11:30-12:00,מיקום חולה,35.0078202,31.9006391
9668," חנות ""מגה ספורט"" ישפרו מודיעין", ,13/03/2020,11:30-11:40,מיקום חולה,34.9628105,31.8898011
9669,"שופרסל, רחוב ארלוזורוב 53, תל אביב",,13/03/2020,12:00-13:00,מיקום חולה,34.7790996,32.0861406
9670,"קניון מעלה אדומים, שופרסל ודלתא - מעלה אדומים",,13/03/2020,12:00 - 13:30,מיקום חולה,35.2984768,31.7713271
9671,"בית כנסת ""אור לשבים"" יהוד",תפילה,13/03/2020,12:30-13:00,מיקום חולה,34.89205,32.03719
9672,"חנות BO-E , דיזנגוף 96 תל אביב",,13/03/2020,13:00-13:30,מיקום חולה,34.7741486,32.0787578
9673,"חנות BO-E , דיזנגוף 96 תל אביב", ,13/03/2020,13:00-13:30,מיקום חולה,34.7741486,32.0787578
9674,"מוקד טרם, רחוב ז’בוטינסקי 160, בני ברק", ,13/03/2020,13:00-13:30,מיקום חולה,34.8379598,32.0924884
9675,"מסעדת ""שווארמה אמיל"", דרך אלנבי 33, חיפה", ,13/03/2020,13:00-14:00,מיקום חולה,34.9940907,32.8187756
9676,"בר ""סלון ברלין"", רחוב נג'רה 15, תל אביב",,13/03/2020,13:30-17:30,מיקום חולה,34.7697756,32.0703564
9677,ארקפה רח' אבן גבירול 70 תל אביב, ,13/03/2020,13:30-13:40,מיקום חולה,34.7815399,32.0808965
9678,בר המשבצת - תל אביב - יפו,שדרות דוד המלך 1 תל אביב,13/03/2020,13:45 - 16:00,מיקום חולה,34.7817415,32.0804173
9679,"סופר פארם, רחוב ז’בוטינסקי 7, בני ברק", ,13/03/2020,14:00-15:00,מיקום חולה,34.8247563,32.0915515
9680,יינות ביתן מתחם mix חדרה,,13/03/2020,14:00-15:00,מיקום חולה,34.928649,32.4383146
9681,סופר יינון ביתן מתחם מיקס חדרה - חדרה,,13/03/2020,14:00 - 15:00,מיקום חולה,34.928649,32.4383146
9682,מתחם ביג פאשן - נצרת,"חנויות דיזל, ללין, קאטוף",13/03/2020,15:00 - 16:00,מיקום חולה,35.3003855,32.6957333
9683,"משביר מחסני הצרכן מרכז מסחרי מבנה ב""ש - באר שבע",,13/03/2020,15:00 - 15:30,מיקום חולה,34.773727,31.238422
9684,H&O מרכז ביג - באר שבע,,13/03/2020,15:00 - 16:00,מיקום חולה,34.8106661,31.2417806
9685,מתחם ביג פאשן - נצרת,"חנויות דיזל, ללין, קאטוף",13/03/2020,15:00 - 13:00,מיקום חולה,35.3003855,32.6957333
9686,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,13/03/2020,15:45-16:10,מיקום חולה,34.8398083,32.0779264
9687,קבלת פנים באירוע משפחתי במרכז ציפורי יער ירושלים,,13/03/2020,16:00-16:30,מיקום חולה,35.16543024,31.77357283
9688,קבלת פנים באירוע משפחתי במרכז ציפורי יער ירושלים,,13/03/2020,16:00-16:30,מיקום חולה,35.16620271,31.77266073
9689,"חנות בלונים תחנה מרכזית ב""ש ליד חנות סטימצקי - באר שבע",,13/03/2020,16:00 - 16:30,מיקום חולה,34.79538146,31.24382522
9690,מיון ביח' העמק - עפולה,,13/03/2020,16:00 - 18:00,מיקום חולה,35.3160576,32.6208532
9691,מקווה מרכזי כפר חב''ד, ,13/03/2020,16:15-17:15,מיקום חולה,34.8516028,31.9880811
9692,"בית כנסת ""היכל מאיר"", רח' נורדאו 35, בני ברק",,13/03/2020,16:30-17:30,מיקום חולה,34.83515243,32.09436435
9693,חנות פרחי טיב תחנה מרכזית - באר שבע,,13/03/2020,16:30 - 17:00,מיקום חולה,34.7961416,31.2441962
9694,"מלר""ד נשים מרכז רפואי העמק",,13/03/2020,17:00-17:45,מיקום חולה,35.3165964,32.6210762
9695,"בית הכנסת ""דרכי אבותינו"" רחוב גורדון 1 קריית יערים",,13/03/2020,17:00-18:30,מיקום חולה,35.1032978,31.8035901
